Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
291080005070034;1;0;390466;390466;0;5;24;78;113;63;7;4;1;0;4;
291080005070035;1;0;373776;373776;0;5;31;90;100;55;11;4;2;0;9;
291080005070036;1;1;224653;224653;0;12;36;90;77;26;2;0;0;0;39;
291080005070037;1;0;194755;194755;0;17;49;72;67;19;1;1;0;0;17;
291080005070038;1;0;287901;287901;0;10;32;69;78;40;5;3;3;0;15;
291080005070039;1;0;253253;253253;0;9;15;60;81;37;7;1;0;0;2;
291080005070040;1;0;152932;152932;0;1;8;30;51;28;2;2;0;0;0;
291080005070041;1;0;327495;327495;0;23;53;108;99;43;4;1;3;0;17;
291080005070042;1;0;262409;262409;0;4;26;64;77;36;7;1;0;0;3;
291080005070043;2;5;246150;242945;3205;13;44;108;99;23;4;0;0;0;3;
291080005070044;1;0;385813;385813;0;4;41;120;146;41;7;0;0;0;15;
291080005070045;2;0;687401;687401;0;45;101;242;233;88;13;8;1;0;26;
291080005070046;2;0;144433;144433;0;22;41;57;51;17;3;1;1;0;6;
291080005070047;1;2;123142;122302;840;38;54;71;38;5;2;0;0;0;20;
291080005070048;2;0;278562;278562;0;22;39;103;98;27;3;0;0;0;13;
291080005070049;1;0;274899;274899;0;5;34;78;61;25;6;2;4;0;56;
291080005070050;2;0;230179;230179;0;21;28;74;74;26;4;1;1;0;20;
291080005070051;2;0;212247;212247;0;10;19;81;77;20;4;0;1;0;8;
291080005070052;1;0;286445;286445;0;9;30;101;116;29;3;0;0;0;9;
291080005070053;1;0;836101;836101;0;13;43;172;244;149;25;12;1;0;12;
291080005070054;1;1;248136;247626;510;23;26;82;84;32;6;1;0;0;14;
291080005070055;1;0;238501;238501;0;18;40;92;79;25;4;0;0;0;3;
291080005070056;1;0;138198;138198;0;8;24;47;53;12;1;2;0;0;19;
291080005070057;1;0;345309;345309;0;12;33;99;125;41;7;2;0;0;3;
291080005070058;1;0;316578;316578;0;14;52;127;94;31;5;3;0;0;17;
291080005070059;1;0;258175;258175;0;23;46;87;91;32;1;1;0;0;15;
291080005070060;1;0;189076;189076;0;9;28;98;57;14;1;2;0;0;67;
291080005070061;1;0;309370;309370;0;39;111;155;102;19;1;0;1;0;14;
291080005070062;1;0;295742;295742;0;0;8;34;79;42;12;5;1;1;7;
291080005070063;1;0;553169;553169;0;7;36;135;155;62;15;11;3;0;13;
291080005070064;1;0;230360;230360;0;4;14;56;78;48;7;0;1;0;4;
291080005070065;1;0;353028;353028;0;8;21;65;67;45;10;3;2;2;40;
291080005070066;1;0;430661;430661;0;6;17;53;116;48;10;12;1;1;4;
291080005070067;1;1;240517;240517;0;6;13;50;77;28;8;3;1;0;27;
291080005070068;1;0;318742;318742;0;1;11;84;120;50;6;3;0;0;2;
291080005070069;1;0;250943;250943;0;6;22;58;81;39;1;6;0;0;8;
291080005070070;1;0;263948;263948;0;2;21;68;88;35;1;2;0;0;4;
291080005070071;2;0;109314;109314;0;6;16;34;41;11;1;1;0;0;0;
291080005070072;1;0;243055;243055;0;10;39;93;98;23;0;0;0;0;6;
291080005070073;1;0;367768;367768;0;15;42;108;130;35;9;3;1;0;10;
291080005070074;1;0;392889;392889;0;8;29;117;136;41;10;5;0;0;3;
291080005070075;1;0;167254;167254;0;11;20;48;55;16;7;1;0;0;27;
291080005070076;1;0;319280;319280;0;2;32;74;107;44;1;2;1;0;9;
291080005070077;1;0;426262;426262;0;10;34;114;159;70;3;0;0;0;11;
291080005070078;1;0;297070;297070;0;9;35;106;123;39;1;2;0;0;13;
291080005070079;2;0;545811;545811;0;71;137;257;163;52;8;2;1;0;107;
291080005070080;2;0;122695;122695;0;5;22;60;40;10;2;0;0;0;2;
291080005070081;8;1;104231;104181;50;10;24;41;41;10;0;0;0;0;3;
291080005070082;8;0;34943;34943;0;3;5;12;14;2;0;1;0;0;0;
291080005070083;8;0;195598;195598;0;12;30;65;68;14;4;2;0;0;10;
291080005070084;1;0;118603;118603;0;5;15;37;56;8;0;1;0;0;14;
291080005070085;1;0;254942;254942;0;1;4;17;39;47;10;6;2;0;1;
291080005070086;1;0;512331;512331;0;1;7;26;88;88;20;14;2;2;17;
291080005070087;1;0;116428;116428;0;4;14;30;37;15;1;2;0;0;5;
291080005070088;1;0;404165;404165;0;0;4;30;80;62;25;18;3;0;12;
291080005070089;1;0;176312;176312;0;3;24;58;57;23;4;1;0;0;5;
291080005070090;1;0;319253;319253;0;16;64;112;114;27;4;3;0;0;18;
291080005080001;1;1;287409;286899;510;1;0;9;39;38;17;8;6;2;2;
291080005080002;1;0;250587;250587;0;0;4;6;19;24;12;6;5;1;5;
291080005080003;1;1;557614;556614;1000;0;1;3;15;25;10;26;23;8;2;
291080005080004;1;0;504417;504417;0;1;1;13;47;63;18;20;11;1;6;
291080005080005;1;0;867446;867446;0;0;3;13;69;77;47;44;16;4;10;
291080005080006;1;0;623036;623036;0;2;14;37;55;54;19;22;11;4;39;
291080005080007;1;0;660576;660576;0;2;6;32;74;87;32;22;5;3;0;
291080005080008;1;0;331526;331526;0;1;9;39;83;52;18;5;1;0;4;
291080005080009;1;0;368446;368446;0;8;22;79;136;57;9;3;2;0;11;
291080005080010;1;0;377968;377968;0;8;17;74;111;55;13;0;2;0;3;
291080005080011;1;0;443207;443207;0;1;7;43;81;70;18;21;3;0;6;
291080005080012;1;0;543354;543354;0;2;9;33;78;77;26;16;4;3;4;
291080005080013;1;0;108375;108375;0;0;2;7;29;26;6;1;1;0;1;
291080005080014;1;0;469208;469208;0;11;27;70;127;59;17;11;2;2;10;
291080005080015;1;0;317182;317182;0;3;19;51;84;32;13;5;4;0;3;
291080005080016;1;0;87639;87639;0;0;1;6;22;16;4;0;0;0;0;
291080005080017;1;11;319287;299427;19860;0;9;21;72;34;14;10;6;0;3;
291080005080018;1;3;364216;360406;3810;4;6;28;66;43;18;12;2;1;5;
291080005080019;1;0;148160;148160;0;2;7;32;49;23;3;2;0;0;4;
291080005080020;1;1;180214;178914;1300;7;15;36;38;26;3;3;2;0;5;
291080005080021;1;0;306985;306985;0;4;3;17;54;55;15;11;3;1;9;
291080005080022;1;0;485213;485213;0;3;12;34;92;61;13;15;8;2;7;
291080005080023;1;0;487345;487345;0;1;4;24;69;58;24;12;9;1;11;
291080005080024;1;1;610937;610337;600;7;26;82;131;103;21;13;5;1;2;
291080005080025;1;0;340479;340479;0;25;48;84;107;33;7;4;4;0;7;
291080005080026;1;0;937590;937590;0;1;4;6;14;16;10;32;24;17;2;
291080005080027;1;4;763068;757328;5740;1;2;11;36;62;23;27;20;11;5;
291080005080028;1;0;485988;485988;0;0;2;3;30;26;15;12;9;7;7;
291080005080029;1;0;605569;605569;0;1;4;28;81;83;37;21;9;2;6;
291080005080030;1;0;1104500;1104500;0;0;6;30;107;109;50;36;25;3;3;
291080005080031;1;0;764166;764166;0;0;8;30;75;91;28;20;14;3;9;
291080005080032;1;0;197094;197094;0;1;10;45;63;29;6;1;0;0;3;
291080005080033;1;0;918066;918066;0;1;7;39;93;93;36;35;17;2;1;
291080005080034;1;0;555940;555940;0;1;1;39;88;78;29;15;6;0;1;
291080005080035;1;0;562744;562744;0;0;7;28;57;64;31;17;6;2;6;
291080005080036;1;0;510805;510805;0;4;6;42;95;67;29;12;5;0;3;
291080005080037;1;0;692761;692761;0;13;20;55;108;58;16;14;13;6;19;
291080005080038;1;0;353717;353717;0;4;29;49;117;34;5;5;1;2;7;
291080005080039;1;2;1011348;1009048;2300;0;23;61;128;143;70;48;16;1;29;
291080005080040;1;1;731159;730649;510;4;23;69;157;107;27;11;3;2;7;
291080005080041;1;0;529202;529202;0;1;7;30;60;74;24;16;3;0;1;
291080005080042;1;0;541050;541050;0;0;5;20;58;53;22;23;5;3;11;
291080005080043;1;0;777520;777520;0;0;23;86;134;121;33;21;8;0;6;
291080005080044;1;0;288479;288479;0;0;11;31;63;34;14;2;4;0;0;
291080005080045;1;0;267685;267685;0;9;22;57;76;36;8;3;1;0;13;
291080005080046;1;0;848153;848153;0;28;58;192;257;125;26;8;2;0;38;
291080005080047;1;0;411066;411066;0;3;14;69;120;65;13;3;3;1;8;
291080005080048;1;2;520976;518436;2540;23;59;162;164;77;5;4;0;0;29;
291080005080049;1;0;334025;334025;0;6;21;65;74;40;4;6;3;0;5;
291080005080050;1;0;622991;622991;0;7;13;91;155;106;17;13;1;0;10;
291080005080051;1;0;400112;400112;0;1;7;36;89;58;22;7;3;0;1;
291080005080052;1;0;505502;505502;0;1;13;65;133;81;16;2;3;0;13;
291080005080053;1;0;381539;381539;0;4;22;51;100;60;10;6;3;0;13;
291080005080054;1;0;547163;547163;0;3;21;80;147;82;14;8;0;0;5;
291080005080055;1;0;1210189;1210189;0;0;2;13;28;54;27;47;33;12;8;
291080005080056;1;1;528542;527942;600;1;25;76;108;63;12;6;2;1;22;
291080005080057;1;0;309365;309365;0;0;10;33;88;49;6;4;2;0;3;
291080005080058;1;0;293482;293482;0;0;7;41;85;44;9;3;0;0;0;
291080005080059;1;0;348370;348370;0;14;25;65;97;61;8;5;0;0;17;
291080005080060;1;1;559837;558957;880;3;22;62;132;91;16;11;2;1;12;
291080005080061;1;0;316308;316308;0;0;9;38;73;53;10;4;0;0;12;
291080005080062;1;0;822224;822224;0;1;4;23;52;95;51;26;18;2;7;
291080005080063;1;1;347684;346684;1000;4;27;80;78;37;6;4;9;0;27;
291080005080064;1;2;1960627;1957807;2820;0;11;29;144;176;83;86;39;15;13;
291080005080065;1;1;163462;162952;510;0;7;23;34;21;10;4;1;0;1;
291080005080066;1;0;602991;602991;0;15;21;52;64;63;28;14;14;2;37;
291080005080067;1;1;216074;216074;0;17;30;67;83;20;2;3;0;0;48;
291080005080068;1;0;1261570;1261570;0;3;9;24;86;121;68;50;20;2;4;
291080005080069;1;0;186269;186269;0;5;24;46;59;16;5;1;2;0;9;
291080005080070;1;0;313114;313114;0;11;41;85;104;31;6;1;2;0;14;
291080005080071;1;0;358260;358260;0;12;45;96;127;41;7;2;0;0;13;
291080005080072;1;0;203102;203102;0;8;34;51;66;32;0;1;0;0;25;
291080005080073;1;1;294561;293961;600;23;62;119;116;31;0;0;0;0;4;
291080005080074;1;0;265209;265209;0;4;29;53;83;34;9;3;1;0;7;
291080005080075;1;0;162660;162660;0;10;26;55;76;10;2;1;0;0;19;
291080005080076;1;0;203625;203625;0;19;26;65;81;25;4;0;0;0;11;
291080005080077;1;0;131563;131563;0;7;41;35;33;14;2;1;0;0;156;
291080005080078;1;0;333144;333144;0;14;34;68;95;43;9;1;1;0;15;
291080005080079;1;0;297617;297617;0;29;58;109;109;29;1;4;0;0;2;
291080005080080;1;0;316030;316030;0;10;23;73;91;52;7;5;1;0;16;
291080005080081;1;0;407194;407194;0;11;22;58;93;48;12;5;2;1;8;
291080005080082;1;0;240152;240152;0;5;16;31;65;32;13;1;0;0;2;
291080005080083;1;3;344664;341924;2740;12;31;68;90;43;9;4;1;0;21;
291080005080084;1;0;525811;525811;0;2;25;72;109;75;13;9;5;0;5;
291080005080085;1;1;737745;735745;2000;1;7;48;129;92;26;20;7;2;8;
291080005080086;1;0;772153;772153;0;2;11;56;163;96;37;15;8;0;6;
291080005080087;1;0;590960;590960;0;0;5;54;88;79;18;17;7;0;1;
291080005080088;1;0;435551;435551;0;1;8;46;80;73;15;9;1;0;8;
291080005080089;1;0;958064;958064;0;1;6;47;113;94;35;23;6;3;5;
291080005080090;1;1;469242;468012;1230;1;7;46;80;55;26;14;5;0;6;
291080005080091;1;0;422364;422364;0;1;15;55;107;54;8;14;4;0;17;
291080005080092;1;0;593386;593386;0;3;13;51;129;84;25;12;6;0;3;
291080005080093;1;0;1022575;1022575;0;3;4;19;67;78;40;31;18;7;11;
291080005080094;1;0;241826;241826;0;2;15;49;79;31;7;1;1;0;6;
291080005080095;1;0;469738;469738;0;1;14;44;74;76;14;11;4;1;8;
291080005080096;1;0;749385;749385;0;2;1;36;87;86;47;16;9;2;5;
291080005080097;1;0;674683;674683;0;5;6;47;73;65;24;19;16;1;11;
291080005080098;1;1;524870;524275;595;4;28;112;141;69;13;9;2;0;10;
291080005080099;1;0;308797;308797;0;18;54;109;100;22;1;0;2;0;20;
291080005080100;1;1;198366;197346;1020;2;17;78;86;24;0;0;0;0;2;
291080005080101;1;0;376258;376258;0;3;21;145;168;44;4;1;0;0;3;
291080005080102;1;1;901438;900888;550;4;6;28;31;78;47;38;15;3;2;
291080005080103;1;0;1179158;1179158;0;2;3;9;27;94;60;76;21;3;2;
291080005080104;1;1;378092;377582;510;13;21;99;113;55;11;5;2;0;6;
291080005080105;1;0;258929;258929;0;7;26;72;112;36;2;0;0;0;10;
291080005080106;1;0;187939;187939;0;10;29;58;74;23;3;1;0;0;8;
291080005080107;1;0;268430;268430;0;2;23;53;66;36;4;3;2;0;9;
291080005080108;1;0;633317;633317;0;9;18;76;163;92;27;11;1;1;7;
291080005080109;1;1;365172;363972;1200;3;22;80;101;71;11;3;0;0;3;
291080005080110;1;0;423607;423607;0;3;16;50;110;71;16;5;3;0;1;
291080005080111;1;1;370602;369582;1020;3;18;58;117;58;7;3;0;0;8;
291080005080112;1;3;434413;433713;700;18;40;106;97;67;14;5;1;0;47;
291080005080113;1;0;522128;522128;0;5;24;50;72;34;19;20;18;2;20;
291080005080114;1;2;333571;332151;1420;9;21;72;98;29;4;2;0;1;1;
291080005080115;1;0;86171;86171;0;3;15;26;20;11;4;1;0;0;2;
291080005080116;1;1;430112;428912;1200;7;23;66;127;69;14;7;1;1;19;
291080005080117;1;0;925938;925938;0;2;15;41;67;62;22;18;8;7;12;
291080005080118;1;0;356087;356087;0;0;1;9;39;36;18;19;3;0;3;
291080005080119;1;0;636658;636658;0;0;4;25;39;54;33;32;15;0;0;
291080005080120;1;0;356100;356100;0;0;3;19;36;40;18;13;10;0;3;
291080005080121;1;1;568674;567944;730;0;6;14;38;48;20;13;10;5;5;
291080005080122;1;1;174351;174351;0;0;4;28;44;38;5;0;1;0;21;
291080005080123;1;0;927718;927718;0;1;11;32;84;88;32;18;12;1;9;
291080005080124;1;1;357493;356933;560;16;42;87;105;46;8;3;1;0;22;
291080005080125;1;0;193829;193829;0;7;20;53;59;21;6;3;0;0;15;
291080005080126;1;0;825408;825408;0;13;45;154;255;128;23;11;1;1;19;
291080005080127;1;0;373510;373510;0;7;24;68;81;67;7;6;2;0;18;
291080005080128;1;0;401541;401541;0;15;33;102;112;57;11;7;1;0;13;
291080005080129;1;1;341658;341036;622;7;33;92;108;47;5;2;0;1;1;
291080005080130;1;1;314803;314653;150;4;21;76;97;40;8;4;1;0;8;
291080005080131;1;0;277798;277798;0;1;12;43;72;45;6;6;0;0;0;
291080005080132;1;0;279237;279237;0;3;11;37;72;47;5;7;1;0;3;
291080005080133;1;0;495172;495172;0;0;3;7;27;45;15;27;9;1;14;
291080005080134;1;0;2218066;2218066;0;0;8;40;92;118;67;90;41;14;6;
291080005080135;1;4;269526;267298;2228;23;37;80;96;37;2;0;1;0;7;
291080005080136;1;1;229639;229639;0;21;47;95;71;24;2;1;1;0;29;
291080005080137;1;1;228145;227745;400;24;43;97;77;21;4;1;0;0;8;
291080005080138;1;5;844326;842416;1910;5;20;62;80;96;45;50;27;6;13;
291080005080139;1;0;492221;492221;0;15;41;137;146;54;12;4;1;0;11;
291080005080140;1;4;224216;219406;4810;4;30;55;82;22;3;5;0;0;3;
291080005080141;1;0;395046;395046;0;3;18;60;101;64;9;5;2;0;16;
291080005080142;1;0;344191;344191;0;17;28;54;83;56;10;6;2;0;46;
291080005080143;1;0;380034;380034;0;0;21;50;86;57;14;7;2;0;17;
291080005080144;1;0;364160;364160;0;0;6;24;69;40;16;9;6;1;6;
291080005080145;1;0;796581;796581;0;2;7;31;78;79;39;24;11;4;8;
291080005080146;1;0;274235;274235;0;1;17;31;68;39;8;6;1;1;5;
291080005080147;1;0;652800;652800;0;2;12;62;110;87;20;25;7;0;4;
291080005080148;1;0;1278583;1278583;0;2;11;52;69;95;66;66;27;5;9;
291080005080149;1;0;302429;302429;0;1;12;42;54;30;6;9;4;0;10;
291080005080150;1;0;284346;284346;0;10;32;86;100;34;8;0;0;0;5;
291080005080151;1;1;262044;261074;970;2;23;79;88;27;3;3;0;1;11;
291080005080152;1;2;491276;489666;1610;7;42;99;113;43;11;12;5;0;13;
291080005080153;1;0;371558;371558;0;1;12;29;59;45;18;11;4;0;11;
291080005080154;1;0;180124;180124;0;13;44;85;76;12;0;1;0;0;10;
291080005080155;1;0;469709;469709;0;25;32;77;122;82;15;3;1;0;8;
291080005080156;1;0;178792;178792;0;5;31;64;57;23;3;3;0;0;21;
291080005080157;1;0;248453;248453;0;15;33;72;96;28;2;1;1;0;3;
291080005080158;1;1;303804;302684;1120;4;22;49;92;54;11;5;0;0;7;
291080005080159;1;0;361985;361985;0;0;0;3;32;50;19;26;10;2;6;
291080005080160;1;0;206295;206295;0;0;0;8;53;73;4;4;3;0;5;
291080005080161;1;0;405329;405329;0;0;0;6;32;34;23;28;9;3;2;
291080005080162;1;0;297130;297130;0;0;0;10;21;34;13;15;3;0;14;
291080005080163;1;0;758050;758050;0;2;5;28;58;60;39;38;31;9;12;
291080005080164;1;0;677525;677525;0;52;153;258;234;66;8;4;1;0;34;
291080005080165;1;0;250321;250321;0;47;58;114;92;20;4;1;0;0;38;
291080005080166;1;0;169722;169722;0;0;11;41;49;28;6;1;0;0;5;
291080005080167;1;0;171818;171818;0;28;24;85;60;19;1;0;0;0;42;
291080005080168;1;0;35267;35267;0;0;0;0;6;11;0;0;1;0;0;
291080005080169;1;0;451805;451805;0;0;1;3;19;24;21;19;22;5;2;
291080005080170;1;11;443221;427193;16028;7;31;89;138;51;6;6;4;0;11;
291080005080171;1;2;196024;196024;0;2;5;22;36;24;7;7;0;0;9;
291080005080172;1;0;680173;680173;0;6;12;55;123;87;27;17;5;1;3;
291080005080173;1;0;649735;649735;0;10;36;76;174;92;12;15;5;1;6;
291080005080174;1;0;205301;205301;0;4;9;38;46;33;11;2;1;0;2;
291080005080175;1;0;116637;116637;0;3;24;41;47;7;1;0;0;0;3;
291080005080176;1;0;151062;151062;0;5;9;39;51;19;6;1;1;0;1;
291080005080177;1;0;316734;316734;0;0;13;37;97;41;11;6;0;0;2;
291080005080178;1;0;1159367;1159367;0;1;1;3;10;42;52;38;45;15;2;
291080005080179;1;0;445889;445889;0;0;18;58;83;65;14;12;2;0;5;
291080005080180;1;0;278618;278618;0;3;21;49;77;43;6;2;0;0;5;
291080005080181;1;0;246647;246647;0;2;5;19;26;44;11;5;1;2;0;
291080005080182;1;0;584239;584239;0;3;9;44;60;49;14;15;12;3;2;
291080005080183;1;0;241674;241674;0;0;2;4;14;39;22;17;3;1;3;
291080005080184;1;0;654620;654620;0;0;0;1;7;12;20;35;23;6;1;
291080005080185;1;0;476082;476082;0;0;0;0;8;17;20;30;20;5;0;
291080005080186;1;0;657803;657803;0;0;0;1;6;9;15;23;17;8;0;
291080005080187;1;0;393780;393780;0;0;1;0;4;20;23;25;10;4;0;
291080005080188;1;0;365743;365743;0;0;1;15;31;53;41;12;6;3;2;
291080005080189;1;0;377245;377245;0;0;0;6;35;67;30;24;7;1;2;
291080005080190;1;0;311326;311326;0;0;0;10;42;47;34;14;4;2;3;
291080005080191;1;0;789965;789965;0;0;0;0;4;11;20;27;30;6;2;
291080005080192;1;0;412475;412475;0;0;0;1;9;29;18;30;19;2;1;
291080005080193;1;0;466840;466840;0;0;0;3;7;16;28;22;14;3;3;
291080005090001;1;0;468057;468057;0;4;13;46;96;52;21;13;7;2;16;
291080005090002;1;1;1822612;1822102;510;3;19;55;143;120;51;53;56;20;18;
291080005090003;1;0;778560;778560;0;0;4;29;81;71;28;23;12;5;10;
291080005090004;1;0;923723;923723;0;5;16;44;75;99;27;29;21;4;4;
291080005090005;1;0;811294;811294;0;0;3;12;27;33;21;22;23;7;8;
291080005090006;1;0;836769;836769;0;2;2;18;54;54;42;36;17;4;12;
291080005090007;1;0;1524706;1524706;0;0;8;35;73;82;36;46;31;20;13;
291080005090008;1;0;699985;699985;0;2;3;37;77;83;27;24;7;1;10;
291080005090009;1;0;897294;897294;0;1;4;27;80;93;40;30;12;4;5;
291080005090010;1;0;455715;455715;0;1;7;25;74;59;21;16;2;1;11;
291080005090011;1;2;928127;923717;4410;0;10;31;100;95;33;18;16;7;4;
291080005090012;1;0;420824;420824;0;0;5;16;73;58;15;19;6;1;11;
291080005090013;1;1;1316324;1309814;6510;0;4;5;31;52;43;55;31;18;1;
291080005090014;1;0;163206;163206;0;0;0;8;19;28;10;5;2;0;0;
291080005090015;1;0;500131;500131;0;0;4;17;52;67;21;16;10;1;9;
291080005090016;1;1;1331904;1331904;0;0;5;19;51;56;33;38;33;16;5;
291080005090017;1;0;498273;498273;0;1;9;26;84;67;23;15;3;2;12;
291080005090018;1;0;412592;412592;0;2;2;12;38;52;14;17;7;2;31;
291080005090019;1;0;487198;487198;0;3;13;49;84;69;21;10;4;1;20;
291080005090020;1;0;246819;246819;0;1;9;37;49;23;9;7;3;0;1;
291080005090021;1;0;938551;938551;0;0;7;33;59;69;26;18;10;4;7;
291080005090022;1;0;340911;340911;0;5;16;49;80;31;13;5;2;1;6;
291080005090023;1;0;437278;437278;0;3;6;23;39;49;20;18;10;2;9;
291080005090024;1;0;479419;479419;0;5;12;39;107;64;25;11;3;0;2;
291080005090025;1;0;334625;334625;0;2;8;35;69;34;9;9;7;1;5;
291080005090026;1;0;229873;229873;0;6;16;51;81;28;5;2;0;1;35;
291080005090027;1;0;374851;374851;0;0;35;91;103;47;10;4;1;0;82;
291080005090028;1;1;419769;418969;800;4;13;50;100;69;25;7;4;0;8;
291080005090029;1;0;385125;385125;0;3;6;38;98;50;12;8;5;0;6;
291080005090030;1;0;426946;426946;0;4;12;40;110;48;12;14;3;2;4;
291080005090031;1;0;460351;460351;0;2;15;53;91;72;15;8;6;0;0;
291080005090032;1;0;318451;318451;0;0;3;15;29;45;18;14;4;0;2;
291080005090033;1;1;501977;501467;510;0;18;86;124;72;10;11;5;1;31;
291080005090034;1;0;496663;496663;0;9;37;128;170;65;13;2;0;0;13;
291080005090035;1;0;525277;525277;0;6;20;74;128;70;27;12;0;0;4;
291080005090036;1;0;432286;432286;0;2;15;44;60;48;10;16;6;0;31;
291080005090037;1;1;450317;449207;1110;35;58;184;156;45;8;3;0;1;26;
291080005090038;1;1;387487;386687;800;3;19;87;125;63;9;2;2;0;11;
291080005090039;1;0;316933;316933;0;1;6;15;57;53;11;9;3;1;7;
291080005090040;1;1;1223293;1222993;300;0;4;24;62;63;32;27;32;11;1;
291080005090041;1;0;1516410;1516410;0;0;4;9;17;13;14;40;43;32;3;
291080005090042;1;1;383234;382734;500;3;8;23;48;27;14;21;5;0;4;
291080005090043;1;0;871770;871770;0;1;6;24;59;71;24;26;10;4;3;
291080005090044;1;0;1322257;1322257;0;1;7;32;84;73;47;34;29;12;5;
291080005090045;1;0;1403940;1403940;0;0;2;11;42;38;34;44;38;17;3;
291080005090046;1;0;376908;376908;0;0;5;20;43;40;21;8;6;3;6;
291080005090047;1;0;393223;393223;0;2;11;43;49;37;17;11;7;1;3;
291080005090048;1;1;338921;338821;100;8;37;104;94;33;9;5;1;0;37;
291080005090049;1;0;1625352;1625352;0;3;9;54;114;115;50;49;28;12;7;
291080005090050;1;0;375248;375248;0;1;1;12;39;51;23;15;4;0;4;
291080005090051;1;0;785393;785393;0;0;11;24;95;100;44;17;9;2;3;
291080005090052;1;0;900434;900434;0;4;11;41;72;67;21;33;12;9;7;
291080005090053;1;0;563567;563567;0;9;18;62;112;84;20;10;3;1;19;
291080005090054;1;0;230099;230099;0;4;17;51;55;27;4;3;3;0;39;
291080005090055;1;0;356829;356829;0;4;28;68;104;50;11;2;2;0;24;
291080005090056;1;0;737557;737557;0;0;3;11;19;25;14;17;18;9;2;
291080005090057;1;0;277288;277288;0;1;27;61;75;30;6;2;2;0;33;
291080005090058;1;0;451483;451483;0;2;25;76;146;47;6;4;3;1;3;
291080005090059;1;0;617024;617024;0;3;8;36;84;74;23;18;9;2;5;
291080005090060;1;0;660680;660680;0;3;1;21;44;47;22;24;10;3;5;
291080005090061;1;0;571834;571834;0;4;22;67;64;47;19;20;8;2;44;
291080005090062;1;0;577215;577215;0;1;2;34;60;61;21;23;10;0;6;
291080005090063;1;0;1215818;1215818;0;0;1;8;26;83;47;73;46;14;5;
291080005090064;1;0;908540;908540;0;2;6;31;77;108;42;29;12;2;5;
291080005090065;1;0;569112;569112;0;1;2;15;31;68;28;30;22;2;7;
291080005090066;1;1;997211;993311;3900;1;1;13;45;77;50;54;40;11;7;
291080005090067;1;0;336633;336633;0;0;0;18;21;31;17;16;12;4;1;
291080005090068;1;0;432864;432864;0;0;4;21;22;25;9;14;7;5;30;
291080005090069;1;2;287613;287613;0;0;7;24;29;25;9;5;2;4;12;
291080005090070;1;2;648428;646718;1710;4;9;36;86;76;24;19;4;5;7;
291080005090071;1;1;765337;762737;2600;1;3;30;45;43;13;10;6;3;4;
291080005090072;1;0;572592;572592;0;2;7;41;119;88;24;9;6;1;11;
291080005090073;1;0;527197;527197;0;12;17;29;63;24;9;8;14;5;19;
291080005090074;1;0;701123;701123;0;5;17;40;69;58;13;22;18;9;16;
291080005090075;1;0;383512;383512;0;4;19;60;99;55;12;6;2;0;4;
291080005090076;1;0;199215;199215;0;1;6;25;54;27;8;3;2;0;6;
291080005090077;1;0;200909;200909;0;3;18;41;64;24;5;2;1;0;2;
291080005090078;1;0;131766;131766;0;3;18;34;44;17;3;0;0;0;6;
291080005090079;1;0;217962;217962;0;3;7;29;63;32;7;4;1;0;6;
291080005090080;1;0;375969;375969;0;16;44;98;128;60;8;2;1;0;14;
291080005090081;1;0;308638;308638;0;22;74;155;117;18;3;2;0;0;1;
291080005090082;1;3;509850;507630;2220;8;18;63;85;44;8;7;3;3;6;
291080005090083;1;1;936496;935166;1330;3;10;31;76;68;30;26;16;5;10;
291080005090084;1;0;226579;226579;0;9;32;76;96;22;3;0;0;0;2;
291080005090085;1;1;269841;269641;200;9;22;70;93;32;4;4;1;0;9;
291080005090086;1;0;508341;508341;0;4;26;100;155;71;7;8;1;1;14;
291080005090087;1;0;363370;363370;0;6;24;73;86;45;9;3;2;0;35;
291080005090088;1;0;332365;332365;0;3;13;64;100;48;8;6;1;1;8;
291080005090089;1;0;672613;672613;0;1;8;21;48;45;16;24;13;4;6;
291080005090090;1;0;364878;364878;0;1;12;66;81;41;7;5;2;1;3;
291080005090091;1;2;271379;260859;10520;16;34;70;66;27;7;3;2;0;5;
291080005090092;1;0;513766;513766;0;21;80;199;183;50;3;0;0;0;11;
291080005090093;1;0;659451;659451;0;0;1;11;42;80;34;26;8;3;2;
291080005090094;1;1;886582;886182;400;0;0;15;35;78;73;54;22;2;2;
291080005090095;1;0;329221;329221;0;1;7;30;45;36;15;10;5;0;6;
291080005090096;1;0;957782;957782;0;1;4;16;55;50;36;26;37;15;5;
291080005090097;1;0;414231;414231;0;4;11;35;84;53;15;10;3;0;14;
291080005090098;1;0;339764;339764;0;6;20;43;49;23;11;10;3;1;10;
291080005090099;1;0;141225;141225;0;2;15;48;42;16;1;0;1;0;53;
291080005090100;1;0;245595;245595;0;0;3;17;49;43;5;6;1;0;1;
291080005090101;1;0;1511085;1511085;0;2;6;18;35;32;15;36;39;28;3;
